log_id,user_name,phone,website,access_date,duration_minutes
993,Steven,13800000019,www.taobao.com,2024/11/29,2687
994,Tina,13800000020,www.taobao.com,2024/6/20,1161
995,Victor,13800000021,www.taobao.com,2024/4/18,1899
996,Wendy,13800000022,www.google.com,2024/12/25,2083
997,Xander,13800000023,www.xvideos.com,2024/4/5,1926
998,Yvonne,13800000024,www.taobao.com,2024/7/24,1855
999,Zack,13800000025,www.youtube.com,2024/4/8,2908
1000,Zoe,13800000026,www.taobao.com,2025/3/31,1567
1001,Zackary,13800000027,www.taobao.com,2024/8/29,854
1002,Zoe,13800000028,www.google.com,2024/4/22,2556
1003,Zackary,13800000029,www.youtube.com,2024/7/13,2939
1004,Zoe,13800000030,www.amazon.com,2024/3/5,2641
1006,Alice,13800000001,www.taobao.com,2024/2/20,2997
1007,Bob,13800000002,www.amazon.com,2024/5/27,2029
1008,Charlie,13800000003,www.google.com,2024/10/26,2904
1009,David,13800000004,www.pornhub.com,2024/7/3,1578
1010,Eva,13800000005,www.pornhub.com,2024/8/9,1861
1011,Frank,13800000006,www.taobao.com,2024/12/9,2768
1012,Grace,13800000007,www.youtube.com,2024/12/13,2715
1013,Hannah,13800000008,www.taobao.com,2024/3/22,1456
1014,Ian,13800000009,www.youtube.com,2024/12/17,2179
1015,Julia,13800000010,www.google.com,2024/5/29,1557
1016,Kevin,13800000011,www.google.com,2024/7/13,2255
1017,Laura,13800000012,www.taobao.com,2024/2/15,2417
1018,Michael,13800000013,www.bing.com,2024/7/6,1523
1019,Nina,13800000014,www.xvideos.com,2025/2/20,608
1020,Olivia,13800000015,www.bing.com,2024/6/27,1580
1021,Peter,13800000016,www.pornhub.com,2024/11/7,1502
1022,Quincy,13800000017,www.pornhub.com,2024/11/4,1559
1023,Rachel,13800000018,www.google.com,2024/5/10,716
1024,Steven,13800000019,www.amazon.com,2024/10/24,1724
1025,Tina,13800000020,www.bing.com,2024/2/5,2639
1026,Victor,13800000021,www.google.com,2024/11/5,1048
1027,Wendy,13800000022,www.google.com,2024/12/3,1587
1028,Xander,13800000023,www.pornhub.com,2024/9/13,2670
1029,Yvonne,13800000024,www.amazon.com,2024/12/9,2315
1030,Zack,13800000025,www.youtube.com,2024/12/15,2094
1031,Zoe,13800000026,www.pornhub.com,2024/10/17,1570
1032,Zackary,13800000027,www.taobao.com,2025/3/15,574
1033,Zoe,13800000028,www.taobao.com,2024/6/4,2581
1034,Zackary,13800000029,www.taobao.com,2024/4/24,2502
1035,Zoe,13800000030,www.taobao.com,2025/2/5,1994
